R:A::C:P,0 3,1,2 5,4,6
0 3,0.048132183908045974,0.021551724137931036,0.03089080459770115,0.015086206896551725,0.010775862068965518
1,0.09051724137931035,0.07255747126436782,0.04597701149425287,0.035919540229885055,0.028735632183908046
2 5,0.08189655172413793,0.04454022988505747,0.07040229885057471,0.034482758620689655,0.035201149425287355
4,0.015086206896551725,0.0035919540229885057,0.017959770114942528,0.011494252873563218,0.004310344827586207
6,0.07471264367816093,0.02586206896551724,0.07758620689655173,0.039511494252873564,0.06321839080459771
