R:A::C:P,0 1,2 6,3 4 5
0 1,0.1752873563218391,0.06321839080459771,0.08836206896551724
2 6,0.125,0.14870689655172414,0.20474137931034483
3 4 5,0.05028735632183908,0.05100574712643678,0.09339080459770115
