R:A::C:P,0 1,2 6,3 4 5
0 1,0.5,0.24043715846994534,0.22862453531598512
2 6,0.35655737704918034,0.5655737704918032,0.5297397769516728
3 4 5,0.14344262295081966,0.19398907103825136,0.241635687732342
