R:A::C:P,0 3,1 4 5 6,2
0 3,0.1550925925925926,0.10984848484848485,0.13095238095238096
1 4 5 6,0.6643518518518519,0.6931818181818182,0.625
2,0.18055555555555555,0.19696969696969696,0.24404761904761904
