R:A::C:P,0 3,1 4 5 6,2
0 3,0.048132183908045974,0.0625,0.015804597701149427
1 4 5 6,0.20617816091954022,0.39439655172413796,0.07543103448275862
2,0.05603448275862069,0.11206896551724138,0.029454022988505746
