R:A::C:P,0 3,1 4 5 6,2
0 3,0.3806818181818182,0.4943181818181818,0.125
1 4 5 6,0.30499468650371947,0.5834218916046758,0.11158342189160468
2,0.28363636363636363,0.5672727272727273,0.14909090909090908
