R:A::C:P,0 3 4,1 2 5,6
0 3 4,0.09859154929577464,0.09090909090909091,0.01792573623559539
1 2 5,0.2676056338028169,0.30985915492957744,0.07426376440460948
6,0.06530089628681178,0.05377720870678617,0.02176696542893726
