R:A::C:P,0 3 4 6,1,2 5
0 3 4 6,0.19680851063829788,0.02925531914893617,0.07180851063829788
1,0.2925531914893617,0.08244680851063829,0.06648936170212766
2 5,0.15159574468085107,0.04521276595744681,0.06382978723404255
