R:A::C:P,0 3 4 6,1,2 5
0 3 4 6,0.3070539419087137,0.1864406779661017,0.35526315789473684
1,0.45643153526970953,0.5254237288135594,0.32894736842105265
2 5,0.23651452282157676,0.288135593220339,0.3157894736842105
