R:A::C:P,0 6,1,2 3 5,4
0 6,0.26881720430107525,0.20689655172413793,0.12631578947368421,0.16666666666666666
1,0.4838709677419355,0.4827586206896552,0.4421052631578947,0.43333333333333335
2 3 5,0.22580645161290322,0.3103448275862069,0.3894736842105263,0.23333333333333334
4,0.021505376344086023,0.0,0.042105263157894736,0.16666666666666666
