R:A::C:P,0,1,2 5,3,4,6
0,21,5,5,3,5,3
1,33,14,29,13,13,12
2 5,9,8,18,10,6,11
3,0,1,5,4,1,1
4,1,0,2,2,5,1
6,1,1,1,3,0,0
