R:A::C:P,0,1 2 3,4 6,5
0,0.12598425196850394,0.05,0.020618556701030927,0.029411764705882353
1 2 3,0.5826771653543307,0.5948275862068966,0.4896907216494845,0.4411764705882353
4 6,0.22440944881889763,0.28448275862068967,0.4252577319587629,0.45294117647058824
5,0.06692913385826772,0.0706896551724138,0.06443298969072164,0.07647058823529412
