R:A::C:P,0,1,2 3,4 5,6
0,0.022988505747126436,0.013649425287356323,0.007183908045977011,0.007902298850574713,0.0014367816091954023
1,0.06609195402298851,0.07255747126436782,0.05244252873563218,0.05387931034482758,0.028735632183908046
2 3,0.040229885057471264,0.04382183908045977,0.07902298850574713,0.07112068965517242,0.036637931034482756
4 5,0.017959770114942528,0.01221264367816092,0.041666666666666664,0.03735632183908046,0.01221264367816092
6,0.035201149425287355,0.02586206896551724,0.06824712643678162,0.08836206896551724,0.06321839080459771
