R:A::C:P,0 1 2,3 5,4,6
0 1 2,0.6587301587301587,0.15873015873015872,0.07936507936507936,0.0
3 5,0.023809523809523808,0.023809523809523808,0.007936507936507936,0.007936507936507936
4,0.015873015873015872,0.0,0.007936507936507936,0.007936507936507936
6,0.0,0.007936507936507936,0.0,0.0
