R:A::C:P,0 4,1 5 6,2 3
0 4,0.4375,0.3482142857142857,0.21428571428571427
1 5 6,0.30201342281879195,0.46308724832214765,0.2348993288590604
2 3,0.26126126126126126,0.4144144144144144,0.32432432432432434
