R:A::C:P,0 2,1 4 5 6,3
0 2,0.28199052132701424,0.23737373737373738,0.23595505617977527
1 4 5 6,0.6421800947867299,0.6931818181818182,0.6797752808988764
3,0.07582938388625593,0.06944444444444445,0.08426966292134831
