R:A::C:P,0 2,1 4 5 6,3
0 2,0.08548850574712644,0.13505747126436782,0.03017241379310345
1 4 5 6,0.19468390804597702,0.39439655172413796,0.08692528735632184
3,0.022988505747126436,0.039511494252873564,0.010775862068965518
