R:A::C:P,0 5,1,2 6,3 4
0 5,0.37735849056603776,0.17857142857142858,0.14285714285714285,0.2
1,0.4339622641509434,0.6428571428571429,0.39285714285714285,0.36
2 6,0.16981132075471697,0.14285714285714285,0.35714285714285715,0.26
3 4,0.018867924528301886,0.03571428571428571,0.10714285714285714,0.18
