R:A::C:P,0 4 6,1 3 5,2
0 4 6,0.12547528517110265,0.08365019011406843,0.03612167300380228
1 3 5,0.24714828897338403,0.19961977186311788,0.09695817490494296
2,0.07034220532319392,0.09505703422053231,0.045627376425855515
