R:A::C:P,0 2,1 4 5,3 6
0 2,0.28199052132701424,0.24915824915824916,0.21808510638297873
1 4 5,0.4312796208530806,0.41245791245791247,0.3271276595744681
3 6,0.28672985781990523,0.3383838383838384,0.45478723404255317
