R:A::C:P,0,1,2 6,3 4,5
0,0.4666666666666667,0.13333333333333333,0.15,0.16666666666666666,0.08333333333333333
1,0.28313253012048195,0.18674698795180722,0.27710843373493976,0.2289156626506024,0.024096385542168676
2 6,0.1134020618556701,0.1958762886597938,0.3402061855670103,0.25773195876288657,0.09278350515463918
3 4,0.08333333333333333,0.027777777777777776,0.3333333333333333,0.4444444444444444,0.1111111111111111
5,0.23529411764705882,0.0,0.29411764705882354,0.29411764705882354,0.17647058823529413
