R:A::C:P,0 3,1 2,4,5 6
0 3,0.048132183908045974,0.03735632183908046,0.015086206896551725,0.02586206896551724
1 2,0.14655172413793102,0.16594827586206898,0.0603448275862069,0.09841954022988506
4,0.015086206896551725,0.015086206896551725,0.011494252873563218,0.010775862068965518
5 6,0.10057471264367816,0.07040229885057471,0.04956896551724138,0.12931034482758622
