R:A::C:P,0 3,1 2,4,5 6
0 3,0.1550925925925926,0.12935323383084577,0.11052631578947368,0.09782608695652174
1 2,0.4722222222222222,0.5746268656716418,0.4421052631578947,0.37228260869565216
4,0.04861111111111111,0.05223880597014925,0.08421052631578947,0.04076086956521739
5 6,0.32407407407407407,0.24378109452736318,0.3631578947368421,0.4891304347826087
