R:A::C:P,0 3,1 2,4,5 6
0 3,0.3806818181818182,0.29545454545454547,0.11931818181818182,0.20454545454545456
1 2,0.31097560975609756,0.3521341463414634,0.12804878048780488,0.20884146341463414
4,0.2876712328767123,0.2876712328767123,0.2191780821917808,0.2054794520547945
5 6,0.2874743326488706,0.20123203285420946,0.14168377823408623,0.36960985626283366
