R:A::C:P,0 1 3,2,4 5 6
0 1 3,0.4864864864864865,0.3630952380952381,0.30824372759856633
2,0.1921921921921922,0.24404761904761904,0.18996415770609318
4 5 6,0.3213213213213213,0.39285714285714285,0.5017921146953405
