R:A::C:P,0 1 2 3 4,5,6
0 1 2 3 4,0.7736156351791531,0.1254071661237785,0.10097719869706841
5,0.6140350877192983,0.21052631578947367,0.17543859649122806
6,0.7272727272727273,0.11818181818181818,0.15454545454545454
