R:A::C:P,0 4 5,1,2,3 6
0 4 5,0.08620689655172414,0.02586206896551724,0.023706896551724137,0.03879310344827586
1,0.11997126436781609,0.07255747126436782,0.028017241379310345,0.05316091954022988
2,0.07686781609195402,0.035919540229885055,0.029454022988505746,0.05531609195402299
3 6,0.15804597701149425,0.033764367816091954,0.039511494252873564,0.12284482758620689
