R:A::C:P,0 4 5,1,2,3 6
0 4 5,0.19543973941368079,0.15384615384615385,0.19642857142857142,0.14361702127659576
1,0.2719869706840391,0.43162393162393164,0.23214285714285715,0.19680851063829788
2,0.1742671009771987,0.21367521367521367,0.24404761904761904,0.2047872340425532
3 6,0.3583061889250814,0.20085470085470086,0.3273809523809524,0.45478723404255317
