R:A::C:P,0 2,1 5,3 4 6
0 2,0.34097421203438394,0.30945558739255014,0.3495702005730659
1 5,0.3312368972746331,0.3165618448637317,0.3522012578616352
3 4 6,0.25618374558303886,0.25618374558303886,0.4876325088339223
