R:A::C:P,0 2,1 5,3 4 6
0 2,0.28199052132701424,0.26732673267326734,0.21554770318021202
1 5,0.3744075829383886,0.37376237623762376,0.2968197879858657
3 4 6,0.34360189573459715,0.3589108910891089,0.4876325088339223
