R:A::C:P,0,1 6,2,3,4 5
0,0.40476190476190477,0.16129032258064516,0.08,0.06451612903225806,0.3
1 6,0.4523809523809524,0.5806451612903226,0.44,0.41935483870967744,0.36666666666666664
2,0.09523809523809523,0.1935483870967742,0.32,0.3548387096774194,0.16666666666666666
3,0.0,0.03225806451612903,0.08,0.06451612903225806,0.06666666666666667
4 5,0.047619047619047616,0.03225806451612903,0.08,0.0967741935483871,0.1
