R:A::C:P,0,1 6,2,3,4 5
0,0.1069182389937107,0.031446540880503145,0.012578616352201259,0.012578616352201259,0.05660377358490566
1 6,0.11949685534591195,0.11320754716981132,0.06918238993710692,0.08176100628930817,0.06918238993710692
2,0.025157232704402517,0.03773584905660377,0.050314465408805034,0.06918238993710692,0.031446540880503145
3,0.0,0.006289308176100629,0.012578616352201259,0.012578616352201259,0.012578616352201259
4 5,0.012578616352201259,0.006289308176100629,0.012578616352201259,0.018867924528301886,0.018867924528301886
