R:A::C:P,0 3 4 5,1,2 6
0 3 4 5,0.6712328767123288,0.0821917808219178,0.2465753424657534
1,0.5789473684210527,0.12280701754385964,0.2982456140350877
2 6,0.5166666666666667,0.15,0.3333333333333333
