R:A::C:P,0 4 5,1,2 6,3
0 4 5,0.5084745762711864,0.13559322033898305,0.23728813559322035,0.11864406779661017
1,0.5,0.1902654867256637,0.22566371681415928,0.084070796460177
2 6,0.36486486486486486,0.16216216216216217,0.3108108108108108,0.16216216216216217
3,0.35294117647058826,0.08823529411764706,0.4117647058823529,0.14705882352941177
