R:A::C:P,0,1 3 4,2 5 6
0,0.3939393939393939,0.18333333333333332,0.09090909090909091
1 3 4,0.45454545454545453,0.6,0.5151515151515151
2 5 6,0.15151515151515152,0.21666666666666667,0.3939393939393939
