R:A::C:P,antag,fool,other,protag
antag,0.11666666666666667,0.0196078431372549,0.025718608169440244,0.07272727272727272
fool,0.06666666666666667,0.21568627450980393,0.009077155824508321,0.03636363636363636
other,0.6833333333333333,0.7058823529411765,0.9546142208774584,0.5818181818181818
protag,0.13333333333333333,0.058823529411764705,0.01059001512859304,0.3090909090909091
