R:A::C:P,0 5,1 3 4 6,2
0 5,0.48,0.38,0.14
1 3 4 6,0.3146853146853147,0.4965034965034965,0.1888111888111888
2,0.2222222222222222,0.5925925925925926,0.18518518518518517
