R:A::C:P,0 1,2,3 5,4 6
0 1,0.1752873563218391,0.033045977011494254,0.048132183908045974,0.07040229885057471
2,0.0639367816091954,0.029454022988505746,0.05244252873563218,0.05172413793103448
3 5,0.040948275862068964,0.017959770114942528,0.04525862068965517,0.03807471264367816
4 6,0.07040229885057471,0.040229885057471264,0.10416666666666667,0.11853448275862069
