R:A::C:P,0,1 4,2 5,3,6
0,0.5,0.23809523809523808,0.11904761904761904,0.07142857142857142,0.07142857142857142
1 4,0.272,0.256,0.248,0.12,0.104
2 5,0.14516129032258066,0.22580645161290322,0.2903225806451613,0.16129032258064516,0.1774193548387097
3,0.0,0.16666666666666666,0.4166666666666667,0.3333333333333333,0.08333333333333333
6,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.0
