R:A::C:P,0 5,1,2,3 6,4
0 5,0.37735849056603776,0.17857142857142858,0.12,0.11764705882352941,0.3684210526315789
1,0.4339622641509434,0.6428571428571429,0.44,0.35294117647058826,0.3157894736842105
2,0.1509433962264151,0.14285714285714285,0.32,0.38235294117647056,0.05263157894736842
3 6,0.018867924528301886,0.03571428571428571,0.08,0.08823529411764706,0.10526315789473684
4,0.018867924528301886,0.0,0.04,0.058823529411764705,0.15789473684210525
