R:A::C:P,0,1 2 5,3 4 6
0,0.022988505747126436,0.022270114942528736,0.007902298850574713
1 2 5,0.10632183908045977,0.23347701149425287,0.20043103448275862
3 4 6,0.05316091954022988,0.15517241379310345,0.19827586206896552
