R:A::C:P,0,1 2 5,3 4 6
0,0.12598425196850394,0.05419580419580419,0.019434628975265017
1 2 5,0.5826771653543307,0.5681818181818182,0.4929328621908127
3 4 6,0.29133858267716534,0.3776223776223776,0.4876325088339223
