R:A::C:P,0,1 2 5,3 4 6
0,0.43243243243243246,0.4189189189189189,0.14864864864864866
1 2 5,0.19680851063829788,0.4321808510638298,0.37101063829787234
3 4 6,0.13074204946996468,0.38162544169611307,0.4876325088339223
