R:A::C:P,0 2,1,3,4,5,6
0 2,31,9,13,8,6,2
1,29,18,12,6,5,0
3,2,1,2,2,0,0
4,2,0,2,3,0,0
5,2,0,1,0,0,1
6,1,0,1,0,0,0
