R:A::C:P,0 1 5,2,3,4 6
0 1 5,0.573502722323049,0.10163339382940109,0.10163339382940109,0.22323049001814882
2,0.44727272727272727,0.14909090909090908,0.14181818181818182,0.26181818181818184
3,0.43137254901960786,0.14705882352941177,0.14705882352941177,0.27450980392156865
4 6,0.3771551724137931,0.1206896551724138,0.14655172413793102,0.35560344827586204
