R:A::C:P,0 1 5,2,3,4 6
0 1 5,0.48024316109422494,0.3333333333333333,0.3146067415730337,0.3170103092783505
2,0.18693009118541035,0.24404761904761904,0.21910112359550563,0.18556701030927836
3,0.0668693009118541,0.08928571428571429,0.08426966292134831,0.07216494845360824
4 6,0.26595744680851063,0.3333333333333333,0.38202247191011235,0.4252577319587629
