R:A::C:P,0,1 3 4,2 5,6
0,0.029449423815621,0.03841229193341869,0.019206145966709345,0.006402048655569782
1 3 4,0.09090909090909091,0.20358514724711907,0.12163892445582586,0.056338028169014086
2 5,0.03841229193341869,0.13188220230473752,0.09346991037131883,0.029449423815621
6,0.015364916773367477,0.07170294494238157,0.03201024327784891,0.02176696542893726
