R:A::C:P,0 2 6,1 5,3 4
0 2 6,0.4052044609665427,0.39416058394160586,0.44166666666666665
1 5,0.4795539033457249,0.46715328467153283,0.49166666666666664
3 4,0.11524163568773234,0.1386861313868613,0.06666666666666667
