R:A::C:P,0,1,2 6,3 5,4
0,0.5,0.11904761904761904,0.16666666666666666,0.09523809523809523,0.11904761904761904
1,0.2894736842105263,0.12280701754385964,0.2982456140350877,0.17543859649122806,0.11403508771929824
2 6,0.13333333333333333,0.15,0.3333333333333333,0.2833333333333333,0.1
3 5,0.1,0.05,0.4,0.4,0.05
4,0.09090909090909091,0.0,0.2727272727272727,0.18181818181818182,0.45454545454545453
