R:A::C:P,0,1,2 6,3 5,4
0,0.3230769230769231,0.1724137931034483,0.09722222222222222,0.0784313725490196,0.16666666666666666
1,0.5076923076923077,0.4827586206896552,0.4722222222222222,0.39215686274509803,0.43333333333333335
2 6,0.12307692307692308,0.3103448275862069,0.2777777777777778,0.3333333333333333,0.2
3 5,0.03076923076923077,0.034482758620689655,0.1111111111111111,0.1568627450980392,0.03333333333333333
4,0.015384615384615385,0.0,0.041666666666666664,0.0392156862745098,0.16666666666666666
