R:A::C:P,0 2 4 6,1 5,3
0 2 4 6,0.5786802030456852,0.29949238578680204,0.1218274111675127
1 5,0.5459940652818991,0.34124629080118696,0.11275964391691394
3,0.5,0.32,0.18
