R:A::C:P,0 2 4 6,1 5,3
0 2 4 6,0.2919334186939821,0.15108834827144688,0.06145966709346991
1 5,0.235595390524968,0.147247119078105,0.04865556978233035
3,0.03201024327784891,0.020486555697823303,0.011523687580025609
