R:A::C:P,0,1,2,3,4,5,p
0,0.0975609756097561,0.0975609756097561,0.012195121951219513,0.0,0.012195121951219513,0.0,0.012195121951219513
1,0.10975609756097561,0.17073170731707318,0.12195121951219512,0.024390243902439025,0.0,0.012195121951219513,0.0
2,0.036585365853658534,0.08536585365853659,0.07317073170731707,0.024390243902439025,0.0,0.0,0.012195121951219513
3,0.0,0.0,0.036585365853658534,0.0,0.0,0.0,0.0
4,0.0,0.0,0.012195121951219513,0.0,0.012195121951219513,0.0,0.0
5,0.0,0.012195121951219513,0.0,0.0,0.0,0.0,0.0
p,0.012195121951219513,0.0,0.012195121951219513,0.0,0.0,0.0,0.0
