R:A::C:P,0 1,2,3 4,5,6
0 1,0.8285714285714286,0.52,0.54,0.6363636363636364,0.0
2,0.11428571428571428,0.32,0.24,0.36363636363636365,0.6666666666666666
3 4,0.02857142857142857,0.12,0.18,0.0,0.0
5,0.014285714285714285,0.04,0.02,0.0,0.3333333333333333
6,0.014285714285714285,0.0,0.02,0.0,0.0
