R:A::C:P,0 2 3,1,4 6,5
0 2 3,0.4166666666666667,0.4827586206896552,0.4482758620689655,0.5
1,0.4722222222222222,0.4827586206896552,0.43103448275862066,0.4375
4 6,0.0625,0.034482758620689655,0.10344827586206896,0.0625
5,0.04861111111111111,0.0,0.017241379310344827,0.0
