R:A::C:P,0 5,1 2 3 4,6
0 5,0.10638297872340426,0.07712765957446809,0.02127659574468085
1 2 3 4,0.19680851063829788,0.43617021276595747,0.1196808510638298
6,0.010638297872340425,0.02925531914893617,0.0026595744680851063
