R:A::C:P,0 5 6,1 2,3,4
0 5 6,0.45819935691318325,0.30845771144278605,0.43258426966292135,0.39473684210526316
1 2,0.43086816720257237,0.5746268656716418,0.4101123595505618,0.4421052631578947
3,0.07395498392282958,0.06467661691542288,0.08426966292134831,0.07894736842105263
4,0.03697749196141479,0.05223880597014925,0.07303370786516854,0.08421052631578947
