R:A::C:P,0 4,1,2,3 5 6
0 4,0.4375,0.125,0.13392857142857142,0.30357142857142855
1,0.29642857142857143,0.25,0.125,0.32857142857142857
2,0.27906976744186046,0.18023255813953487,0.1744186046511628,0.36627906976744184
3 5 6,0.2857142857142857,0.14746543778801843,0.11981566820276497,0.4470046082949309
