R:A::C:P,0 4,1,2,3 5 6
0 4,0.06274007682458387,0.01792573623559539,0.019206145966709345,0.04353393085787452
1,0.10627400768245839,0.08962868117797695,0.04481434058898848,0.117797695262484
2,0.06145966709346991,0.03969270166453265,0.03841229193341869,0.08066581306017925
3 5 6,0.0793854033290653,0.040973111395646605,0.03329065300896287,0.12419974391805377
