R:A::C:P,0 4,1,2,3 5 6
0 4,0.2024793388429752,0.09523809523809523,0.14150943396226415,0.11888111888111888
1,0.34297520661157027,0.47619047619047616,0.330188679245283,0.32167832167832167
2,0.19834710743801653,0.2108843537414966,0.2830188679245283,0.2202797202797203
3 5 6,0.256198347107438,0.21768707482993196,0.24528301886792453,0.33916083916083917
