R:A::C:P,0,1,2 3 4,5 6
0,0.3230769230769231,0.1724137931034483,0.11009174311926606,0.09090909090909091
1,0.5076923076923077,0.4827586206896552,0.44036697247706424,0.4318181818181818
2 3 4,0.12307692307692308,0.3103448275862069,0.3761467889908257,0.4318181818181818
5 6,0.046153846153846156,0.034482758620689655,0.07339449541284404,0.045454545454545456
