R:A::C:P,0,1,2 3 4,5 6
0,0.08502024291497975,0.020242914979757085,0.048582995951417005,0.016194331983805668
1,0.13360323886639677,0.05668016194331984,0.19433198380566802,0.07692307692307693
2 3 4,0.032388663967611336,0.03643724696356275,0.1659919028340081,0.07692307692307693
5 6,0.012145748987854251,0.004048582995951417,0.032388663967611336,0.008097165991902834
