R:A::C:P,0,1,2 3 4,5 6
0,0.5,0.11904761904761904,0.2857142857142857,0.09523809523809523
1,0.2894736842105263,0.12280701754385964,0.42105263157894735,0.16666666666666666
2 3 4,0.1038961038961039,0.11688311688311688,0.5324675324675324,0.24675324675324675
5 6,0.21428571428571427,0.07142857142857142,0.5714285714285714,0.14285714285714285
