R:A::C:P,0 2,1 6,3,4,5
0 2,0.08548850574712644,0.07830459770114942,0.03017241379310345,0.028735632183908046,0.028017241379310345
1 6,0.15804597701149425,0.1903735632183908,0.0639367816091954,0.07543103448275862,0.0668103448275862
3,0.022988505747126436,0.017241379310344827,0.010775862068965518,0.010775862068965518,0.011494252873563218
4,0.017241379310344827,0.007902298850574713,0.009339080459770116,0.011494252873563218,0.00646551724137931
5,0.01939655172413793,0.016522988505747127,0.013649425287356323,0.010057471264367816,0.009339080459770116
